Text,Label,CaseFold,RegRemoval,SymbolsRemoval
"Assalamu'alaikum ""Stop bayar PAJAK. Ayo saatnya Rakyat Indonesia menjadi kaya tanpa membayar pajak. Pajak hanya memperkaya oknum pejabat saja"" ‌#MenkeuBobrok⁩ ‌#MenkeuBobrok⁩ Pagi ☕🌹",1,"assalamu'alaikum ""stop bayar pajak. ayo saatnya rakyat indonesia menjadi kaya tanpa membayar pajak. pajak hanya memperkaya oknum pejabat saja"" ‌#menkeubobrok⁩ ‌#menkeubobrok⁩ pagi ☕🌹","assalamu'alaikum ""stop bayar pajak. ayo saatnya rakyat indonesia menjadi kaya tanpa membayar pajak. pajak hanya memperkaya oknum pejabat saja"" ‌#menkeubobrok⁩ ‌#menkeubobrok⁩ pagi ☕🌹","assalamu'alaikum ""stop bayar pajak. ayo saatnya rakyat indonesia menjadi kaya tanpa membayar pajak. pajak hanya memperkaya oknum pejabat saja"" ‌menkeubobrok⁩ ‌menkeubobrok⁩ pagi ☕🌹"
"Bursok mengatakan, dugaan bahwa Sri Mulyani membekingi PT Bodong tak bayar pajak menguat, karena ada pelanggaran kode etik & nilai2 Kementerian Keuangan oleh Ibu Menteri  #UsutHantuTPPU300T #UsutHantuTPPU300T",0,"bursok mengatakan, dugaan bahwa sri mulyani membekingi pt bodong tak bayar pajak menguat, karena ada pelanggaran kode etik & nilai2 kementerian keuangan oleh ibu menteri  #usuthantutppu300t #usuthantutppu300t","bursok mengatakan, dugaan bahwa sri mulyani membekingi pt bodong tak bayar pajak menguat, karena ada pelanggaran kode etik & nilai kementerian keuangan oleh ibu menteri  #usuthantutpput #usuthantutpput","bursok mengatakan, dugaan bahwa sri mulyani membekingi pt bodong tak bayar pajak menguat, karena ada pelanggaran kode etik & nilai kementerian keuangan oleh ibu menteri  usuthantutpput usuthantutpput"
"Ayo bayar pajak RT @itbfess: jadi inget cerita dosen, waktu itu itb! dpt hibah dari belanda alat bekas tapi canggih yg sangat jarang di indo, pas nyampe di bandara ketahan bea cukai yg sangat mahal, kampus bingung bayarnya gimana, lucu yaa udah mah dpt hibah malah dipalak negara sendiri, kebanyakan (cont..)",0,"ayo bayar pajak rt @itbfess: jadi inget cerita dosen, waktu itu itb! dpt hibah dari belanda alat bekas tapi canggih yg sangat jarang di indo, pas nyampe di bandara ketahan bea cukai yg sangat mahal, kampus bingung bayarnya gimana, lucu yaa udah mah dpt hibah malah dipalak negara sendiri, kebanyakan (cont..)","ayo bayar pajak rt @itbfess: jadi inget cerita dosen, waktu itu itb! dpt hibah dari belanda alat bekas tapi canggih yg sangat jarang di indo, pas nyampe di bandara ketahan bea cukai yg sangat mahal, kampus bingung bayarnya gimana, lucu yaa udah mah dpt hibah malah dipalak negara sendiri, kebanyakan (cont..)","ayo bayar pajak rt @itbfess: jadi inget cerita dosen, waktu itu itb! dpt hibah dari belanda alat bekas tapi canggih yg sangat jarang di indo, pas nyampe di bandara ketahan bea cukai yg sangat mahal, kampus bingung bayarnya gimana, lucu yaa udah mah dpt hibah malah dipalak negara sendiri, kebanyakan (cont..)"
"Sepertinya fokus ibu Sri Mulyani saat ini baiknya ke pejabat publiknya dulu. Rakyat menengah ke bawah mayoritas pasti taat bayar pajak, hanya yg kaya yg ‘mengakali’. Iya, kyk pejabat tinggi ibu yg pinter bgt ‘mengakali’. Naudzubillah",0,"sepertinya fokus ibu sri mulyani saat ini baiknya ke pejabat publiknya dulu. rakyat menengah ke bawah mayoritas pasti taat bayar pajak, hanya yg kaya yg ‘mengakali’. iya, kyk pejabat tinggi ibu yg pinter bgt ‘mengakali’. naudzubillah","sepertinya fokus ibu sri mulyani saat ini baiknya ke pejabat publiknya dulu. rakyat menengah ke bawah mayoritas pasti taat bayar pajak, hanya yg kaya yg ‘mengakali’. iya, kyk pejabat tinggi ibu yg pinter bgt ‘mengakali’. naudzubillah","sepertinya fokus ibu sri mulyani saat ini baiknya ke pejabat publiknya dulu. rakyat menengah ke bawah mayoritas pasti taat bayar pajak, hanya yg kaya yg ‘mengakali’. iya, kyk pejabat tinggi ibu yg pinter bgt ‘mengakali’. naudzubillah"
"#stopbayarpajak Gaji pegawai depart keuangan lbh besar dari lembaga lain? krn tugas mrk mengumpulkan pajak rakyat / pengusaha utk masuk kas APBN secara utuh, gaji mrk besar agar tdk korupsi, tp mngkin ada oknum utk duduki jabatan pakai uang suap? Pecat! agar rakyat bayar pajak.",0,"#stopbayarpajak gaji pegawai depart keuangan lbh besar dari lembaga lain? krn tugas mrk mengumpulkan pajak rakyat / pengusaha utk masuk kas apbn secara utuh, gaji mrk besar agar tdk korupsi, tp mngkin ada oknum utk duduki jabatan pakai uang suap? pecat! agar rakyat bayar pajak.","#stopbayarpajak gaji pegawai depart keuangan lbh besar dari lembaga lain? krn tugas mrk mengumpulkan pajak rakyat / pengusaha utk masuk kas apbn secara utuh, gaji mrk besar agar tdk korupsi, tp mngkin ada oknum utk duduki jabatan pakai uang suap? pecat! agar rakyat bayar pajak.","stopbayarpajak gaji pegawai depart keuangan lbh besar dari lembaga lain? krn tugas mrk mengumpulkan pajak rakyat / pengusaha utk masuk kas apbn secara utuh, gaji mrk besar agar tdk korupsi, tp mngkin ada oknum utk duduki jabatan pakai uang suap? pecat! agar rakyat bayar pajak."
"Gak ada malunya mereka ini. Rakyat disuruh taat bayar pajak dan hidup sederhana, sementara mereka begini.  RT @QianzyZ: Bersih bersih jangan pakai air comberan",1,"gak ada malunya mereka ini. rakyat disuruh taat bayar pajak dan hidup sederhana, sementara mereka begini.  rt @qianzyz: bersih bersih jangan pakai air comberan","gak ada malunya mereka ini. rakyat disuruh taat bayar pajak dan hidup sederhana, sementara mereka begini.  rt @qianzyz: bersih bersih jangan pakai air comberan","gak ada malunya mereka ini. rakyat disuruh taat bayar pajak dan hidup sederhana, sementara mereka begini.  rt @qianzyz: bersih bersih jangan pakai air comberan"
"#StopBayarPajak @Kaharscahyono @DaengWahidin2 @RamliRizal @ProtesRakyat saya pamer harta dulu , udah lama saya gak bayar pajak motor mewah saya . CBR , CRF , Harley Davidson . Saya sama Adek saya sukses dan tidak bayar pajak @DitjenPajakRI @KemenkeuRI im legend hacker rich 😎",1,"#stopbayarpajak @kaharscahyono @daengwahidin2 @ramlirizal @protesrakyat saya pamer harta dulu , udah lama saya gak bayar pajak motor mewah saya . cbr , crf , harley davidson . saya sama adek saya sukses dan tidak bayar pajak @ditjenpajakri @kemenkeuri im legend hacker rich 😎","#stopbayarpajak @kaharscahyono @daengwahidin @ramlirizal @protesrakyat saya pamer harta dulu , udah lama saya gak bayar pajak motor mewah saya . cbr , crf , harley davidson . saya sama adek saya sukses dan tidak bayar pajak @ditjenpajakri @kemenkeuri im legend hacker rich 😎","stopbayarpajak @kaharscahyono @daengwahidin @ramlirizal @protesrakyat saya pamer harta dulu , udah lama saya gak bayar pajak motor mewah saya . cbr , crf , harley davidson . saya sama adek saya sukses dan tidak bayar pajak @ditjenpajakri @kemenkeuri im legend hacker rich 😎"
"Buat apa bayar pajak, jika duitnya dipake pejabat pajak pamer harta dan poya poya. Ekonomi bangkrut pejabatnya makin kaya, rakyat dibiarkan melarat",1,"buat apa bayar pajak, jika duitnya dipake pejabat pajak pamer harta dan poya poya. ekonomi bangkrut pejabatnya makin kaya, rakyat dibiarkan melarat","buat apa bayar pajak, jika duitnya dipake pejabat pajak pamer harta dan poya poya. ekonomi bangkrut pejabatnya makin kaya, rakyat dibiarkan melarat","buat apa bayar pajak, jika duitnya dipake pejabat pajak pamer harta dan poya poya. ekonomi bangkrut pejabatnya makin kaya, rakyat dibiarkan melarat"
"Dan rakyat jgn lupa bayar dan lapor pajak tepat waktu, setelah itu silahkan booster kedua... RT @Democrazy2221: @detikcom @msaid_didu Di kepolisian ada jaringan sambo, di dirjek pajak ada jaringan tikus korup. Di pertamina ada kebakaran depo minyak secara rutin. Rakyat disuruh diam duduk manis n patuh.",1,"dan rakyat jgn lupa bayar dan lapor pajak tepat waktu, setelah itu silahkan booster kedua... rt @democrazy2221: @detikcom @msaid_didu di kepolisian ada jaringan sambo, di dirjek pajak ada jaringan tikus korup. di pertamina ada kebakaran depo minyak secara rutin. rakyat disuruh diam duduk manis n patuh.","dan rakyat jgn lupa bayar dan lapor pajak tepat waktu, setelah itu silahkan booster kedua... rt @democrazy: @detikcom @msaid_didu di kepolisian ada jaringan sambo, di dirjek pajak ada jaringan tikus korup. di pertamina ada kebakaran depo minyak secara rutin. rakyat disuruh diam duduk manis n patuh.","dan rakyat jgn lupa bayar dan lapor pajak tepat waktu, setelah itu silahkan booster kedua... rt @democrazy: @detikcom @msaid_didu di kepolisian ada jaringan sambo, di dirjek pajak ada jaringan tikus korup. di pertamina ada kebakaran depo minyak secara rutin. rakyat disuruh diam duduk manis n patuh."
Ini yang buat rakyat geram dan mengancam tidak mau bayar pajak jika pajak yang disetorkan hanya untuk dikorupsi dan untuk memperkaya diri loh?,1,ini yang buat rakyat geram dan mengancam tidak mau bayar pajak jika pajak yang disetorkan hanya untuk dikorupsi dan untuk memperkaya diri loh?,ini yang buat rakyat geram dan mengancam tidak mau bayar pajak jika pajak yang disetorkan hanya untuk dikorupsi dan untuk memperkaya diri loh?,ini yang buat rakyat geram dan mengancam tidak mau bayar pajak jika pajak yang disetorkan hanya untuk dikorupsi dan untuk memperkaya diri loh?
"(02) Pemilik PT Perorangan tak perlu bayar pajak penghasilan (PPh) badan, tapi hanya membayar pajak PPh perorangan yg lebih kecil dari PPh badan. #ptperorangan #badanhukum #badanusaha #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres2024",0,"(02) pemilik pt perorangan tak perlu bayar pajak penghasilan (pph) badan, tapi hanya membayar pajak pph perorangan yg lebih kecil dari pph badan. #ptperorangan #badanhukum #badanusaha #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres2024","() pemilik pt perorangan tak perlu bayar pajak penghasilan (pph) badan, tapi hanya membayar pajak pph perorangan yg lebih kecil dari pph badan. #ptperorangan #badanhukum #badanusaha #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres","() pemilik pt perorangan tak perlu bayar pajak penghasilan (pph) badan, tapi hanya membayar pajak pph perorangan yg lebih kecil dari pph badan. ptperorangan badanhukum badanusaha umkm ganjarpranowo prabowo aniesbaswedan puanmaharani pilpres"
"Maaf ini mau bertanya, bayar pajak masih wajib gak kalo gini ceritanya?",1,"maaf ini mau bertanya, bayar pajak masih wajib gak kalo gini ceritanya?","maaf ini mau bertanya, bayar pajak masih wajib gak kalo gini ceritanya?","maaf ini mau bertanya, bayar pajak masih wajib gak kalo gini ceritanya?"
"Lagian si bapak baju kuning juga salah, bapak itu beda kasta sama pejabat² diatas sana, bapak harusnya sadar diri. Besok² jangan diulangi lagi pak,fokus kerja dan taat bayar pajak aja biar mereka tetep bisa hidup enak Kitamah belakangan aja pak selow,kita punya tuhan. RT @kegblgnunfaedh: Sad :(",1,"lagian si bapak baju kuning juga salah, bapak itu beda kasta sama pejabat² diatas sana, bapak harusnya sadar diri. besok² jangan diulangi lagi pak,fokus kerja dan taat bayar pajak aja biar mereka tetep bisa hidup enak kitamah belakangan aja pak selow,kita punya tuhan. rt @kegblgnunfaedh: sad :(","lagian si bapak baju kuning juga salah, bapak itu beda kasta sama pejabat² diatas sana, bapak harusnya sadar diri. besok² jangan diulangi lagi pak,fokus kerja dan taat bayar pajak aja biar mereka tetep bisa hidup enak kitamah belakangan aja pak selow,kita punya tuhan. rt @kegblgnunfaedh: sad :(","lagian si bapak baju kuning juga salah, bapak itu beda kasta sama pejabat² diatas sana, bapak harusnya sadar diri. besok² jangan diulangi lagi pak,fokus kerja dan taat bayar pajak aja biar mereka tetep bisa hidup enak kitamah belakangan aja pak selow,kita punya tuhan. rt @kegblgnunfaedh: sad :("
"Gunanya bayar pajak apa? toh jalanan tetep jelek, lampu jalan juga banyak ga ada trus gunanya apa? Memperkaya oknum?",1,"gunanya bayar pajak apa? toh jalanan tetep jelek, lampu jalan juga banyak ga ada trus gunanya apa? memperkaya oknum?","gunanya bayar pajak apa? toh jalanan tetep jelek, lampu jalan juga banyak ga ada trus gunanya apa? memperkaya oknum?","gunanya bayar pajak apa? toh jalanan tetep jelek, lampu jalan juga banyak ga ada trus gunanya apa? memperkaya oknum?"
"Alhamdulillah itu motor udah mati pajaknya Contoh baik untuk gak bayar pajak Hahaha RT @jokowi: Akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah Rusia dan Ukraina yang sedang berperang. Ini problem yang dihadapi semua negara di dunia.",1,"alhamdulillah itu motor udah mati pajaknya contoh baik untuk gak bayar pajak hahaha rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia.","alhamdulillah itu motor udah mati pajaknya contoh baik untuk gak bayar pajak hahaha rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia.","alhamdulillah itu motor udah mati pajaknya contoh baik untuk gak bayar pajak hahaha rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia."
"Tapi ini emg rill ya. Pajak lokal an begini wkwk. W pernah megang project villa di Babakan, sbelah bngunan w ad kndang babi puny tetangga. Jd aliran pembuangan kotoran babi tu ke villa nya wkwk trus akhirnya klien w bayar pajak tiap bulan 500k biar saluran pembuangannya di pindah RT @tvindonesiawkwk: wdyt",1,"tapi ini emg rill ya. pajak lokal an begini wkwk. w pernah megang project villa di babakan, sbelah bngunan w ad kndang babi puny tetangga. jd aliran pembuangan kotoran babi tu ke villa nya wkwk trus akhirnya klien w bayar pajak tiap bulan 500k biar saluran pembuangannya di pindah rt @tvindonesiawkwk: wdyt","tapi ini emg rill ya. pajak lokal an begini wkwk. w pernah megang project villa di babakan, sbelah bngunan w ad kndang babi puny tetangga. jd aliran pembuangan kotoran babi tu ke villa nya wkwk trus akhirnya klien w bayar pajak tiap bulan k biar saluran pembuangannya di pindah rt @tvindonesiawkwk: wdyt","tapi ini emg rill ya. pajak lokal an begini wkwk. w pernah megang project villa di babakan, sbelah bngunan w ad kndang babi puny tetangga. jd aliran pembuangan kotoran babi tu ke villa nya wkwk trus akhirnya klien w bayar pajak tiap bulan k biar saluran pembuangannya di pindah rt @tvindonesiawkwk: wdyt"
"Yang punya motor ogah bayar pajak karena dia tahu uang pajaknya bakal diembat ama gerombolan Rubicon...🤣🤣🤣 RT @jokowi: Akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah Rusia dan Ukraina yang sedang berperang. Ini problem yang dihadapi semua negara di dunia.",1,"yang punya motor ogah bayar pajak karena dia tahu uang pajaknya bakal diembat ama gerombolan rubicon...🤣🤣🤣 rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia.","yang punya motor ogah bayar pajak karena dia tahu uang pajaknya bakal diembat ama gerombolan rubicon...🤣🤣🤣 rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia.","yang punya motor ogah bayar pajak karena dia tahu uang pajaknya bakal diembat ama gerombolan rubicon...🤣🤣🤣 rt @jokowi: akan tetapi, kita semua harus tahu juga, bahwa tempat bahan baku maupun produksi pupuk ini adalah rusia dan ukraina yang sedang berperang. ini problem yang dihadapi semua negara di dunia."
"Udah mah jadi rakyat suruh bayar pajak, ga sejahtera pula. Eh pejabatnya yg malah sejahtera. Pejabatnya kena kasus, rakyat lagi suruh bantuin lapor kalo ada kasus lagi. Terus kalian pada ngapain? Kalo apa-apa rakyat? Udah mah ga di bikin sejahtera, di suruh kerja bakti.",1,"udah mah jadi rakyat suruh bayar pajak, ga sejahtera pula. eh pejabatnya yg malah sejahtera. pejabatnya kena kasus, rakyat lagi suruh bantuin lapor kalo ada kasus lagi. terus kalian pada ngapain? kalo apa-apa rakyat? udah mah ga di bikin sejahtera, di suruh kerja bakti.","udah mah jadi rakyat suruh bayar pajak, ga sejahtera pula. eh pejabatnya yg malah sejahtera. pejabatnya kena kasus, rakyat lagi suruh bantuin lapor kalo ada kasus lagi. terus kalian pada ngapain? kalo apa-apa rakyat? udah mah ga di bikin sejahtera, di suruh kerja bakti.","udah mah jadi rakyat suruh bayar pajak, ga sejahtera pula. eh pejabatnya yg malah sejahtera. pejabatnya kena kasus, rakyat lagi suruh bantuin lapor kalo ada kasus lagi. terus kalian pada ngapain? kalo apa-apa rakyat? udah mah ga di bikin sejahtera, di suruh kerja bakti."
Udah nggak usah bayar pajak😕,1,udah nggak usah bayar pajak😕,udah nggak usah bayar pajak😕,udah nggak usah bayar pajak😕
"Gua yang udah bos sawit, direktur PT aja kaga segede gini rumahnya anjrott. 😂🤣 Cape2 dua generasi kerja masih gini2 aja. Pantesan dikatain bego sma bos sawit lain. Niat jujur bayar pajak sama cukai demi kemajuan negara. Eh dipakenya buat biayain gaya hidup keluarga ""oknum""! 🤣 RT @PartaiSocmed: Satu lagi dari BEA CUKAI!! Perkenalka: Andhi Pramono, Kepala Bea Cukai Makassar.",1,"gua yang udah bos sawit, direktur pt aja kaga segede gini rumahnya anjrott. 😂🤣 cape2 dua generasi kerja masih gini2 aja. pantesan dikatain bego sma bos sawit lain. niat jujur bayar pajak sama cukai demi kemajuan negara. eh dipakenya buat biayain gaya hidup keluarga ""oknum""! 🤣 rt @partaisocmed: satu lagi dari bea cukai!! perkenalka: andhi pramono, kepala bea cukai makassar.","gua yang udah bos sawit, direktur pt aja kaga segede gini rumahnya anjrott. 😂🤣 cape dua generasi kerja masih gini aja. pantesan dikatain bego sma bos sawit lain. niat jujur bayar pajak sama cukai demi kemajuan negara. eh dipakenya buat biayain gaya hidup keluarga ""oknum""! 🤣 rt @partaisocmed: satu lagi dari bea cukai!! perkenalka: andhi pramono, kepala bea cukai makassar.","gua yang udah bos sawit, direktur pt aja kaga segede gini rumahnya anjrott. 😂🤣 cape dua generasi kerja masih gini aja. pantesan dikatain bego sma bos sawit lain. niat jujur bayar pajak sama cukai demi kemajuan negara. eh dipakenya buat biayain gaya hidup keluarga ""oknum""! 🤣 rt @partaisocmed: satu lagi dari bea cukai!! perkenalka: andhi pramono, kepala bea cukai makassar."
